Run:Fill,LS,HLTpath,L1bit,HLTpresc,L1presc,Recorded(/ub),Effective(/ub)
190738:2493,304:304,HLT_Photon30_CaloIdVL_IsoL_v16,L1_SingleEG20,1500,1,35681.1062476,23.7874041651
190738:2493,305:305,HLT_Photon30_CaloIdVL_IsoL_v16,L1_SingleEG20,1500,1,35664.2595072,23.7761730048
190738:2493,306:306,HLT_Photon30_CaloIdVL_IsoL_v16,L1_SingleEG20,1500,1,35676.160054,23.7841067027
190738:2493,307:307,HLT_Photon30_CaloIdVL_IsoL_v16,L1_SingleEG20,1500,1,35647.7328729,23.7651552486
190738:2493,308:308,HLT_Photon30_CaloIdVL_IsoL_v16,L1_SingleEG20,1500,1,35637.1560099,23.7581040066
190738:2493,309:309,HLT_Photon30_CaloIdVL_IsoL_v16,L1_SingleEG20,1500,1,35628.7075012,23.7524716675
190738:2493,310:310,HLT_Photon30_CaloIdVL_IsoL_v16,L1_SingleEG20,1500,1,35244.1465359,23.4960976906
190738:2493,311:311,HLT_Photon30_CaloIdVL_IsoL_v16,L1_SingleEG20,1500,1,35583.2814091,23.7221876061
190738:2493,312:312,HLT_Photon30_CaloIdVL_IsoL_v16,L1_SingleEG20,1500,1,35572.0750945,23.7147167297
190738:2493,313:313,HLT_Photon30_CaloIdVL_IsoL_v16,L1_SingleEG20,1500,1,35549.755125,23.69983675
190738:2493,314:314,HLT_Photon30_CaloIdVL_IsoL_v16,L1_SingleEG20,1500,1,35538.5304143,23.6923536095
190738:2493,315:315,HLT_Photon30_CaloIdVL_IsoL_v16,L1_SingleEG20,1500,1,35527.0860959,23.6847240639
190738:2493,316:316,HLT_Photon30_CaloIdVL_IsoL_v16,L1_SingleEG20,1500,1,35500.3715924,23.6669143949
190738:2493,317:317,HLT_Photon30_CaloIdVL_IsoL_v16,L1_SingleEG20,1500,1,35414.853497,23.6099023313
190738:2493,318:318,HLT_Photon30_CaloIdVL_IsoL_v16,L1_SingleEG20,1500,1,32208.6921157,21.4724614105
190738:2493,319:319,HLT_Photon30_CaloIdVL_IsoL_v16,L1_SingleEG20,1500,1,35457.0031971,23.6380021314
190738:2493,320:320,HLT_Photon30_CaloIdVL_IsoL_v16,L1_SingleEG20,1500,1,35429.4526779,23.6196351186
190738:2493,321:321,HLT_Photon30_CaloIdVL_IsoL_v16,L1_SingleEG20,1500,1,35402.6649498,23.6017766332
190738:2493,322:322,HLT_Photon30_CaloIdVL_IsoL_v16,L1_SingleEG20,1500,1,35390.850087,23.593900058
190738:2493,323:323,HLT_Photon30_CaloIdVL_IsoL_v16,L1_SingleEG20,1500,1,35074.5802098,23.3830534732
190738:2493,324:324,HLT_Photon30_CaloIdVL_IsoL_v16,L1_SingleEG20,1500,1,35353.67338,23.5691155867
190738:2493,325:325,HLT_Photon30_CaloIdVL_IsoL_v16,L1_SingleEG20,1500,1,35339.0687291,23.5593791528
190738:2493,326:326,HLT_Photon30_CaloIdVL_IsoL_v16,L1_SingleEG20,1500,1,35253.1555072,23.5021036715
190738:2493,327:327,HLT_Photon30_CaloIdVL_IsoL_v16,L1_SingleEG20,1500,1,35320.3220432,23.5468813622
190738:2493,328:328,HLT_Photon30_CaloIdVL_IsoL_v16,L1_SingleEG20,1500,1,35077.8146336,23.3852097557
190738:2493,329:329,HLT_Photon30_CaloIdVL_IsoL_v16,L1_SingleEG20,1500,1,35223.206577,23.482137718
190738:2493,330:330,HLT_Photon30_CaloIdVL_IsoL_v16,L1_SingleEG20,1500,1,35263.8565839,23.5092377226
190738:2493,331:331,HLT_Photon30_CaloIdVL_IsoL_v16,L1_SingleEG20,1500,1,35246.1339249,23.4974226166
190738:2493,332:332,HLT_Photon30_CaloIdVL_IsoL_v16,L1_SingleEG20,1500,1,35231.5191808,23.4876794538
190738:2493,333:333,HLT_Photon30_CaloIdVL_IsoL_v16,L1_SingleEG20,1500,1,35224.3916882,23.4829277921
190738:2493,334:334,HLT_Photon30_CaloIdVL_IsoL_v16,L1_SingleEG20,1500,1,35150.5948468,23.4337298979
190738:2493,335:335,HLT_Photon30_CaloIdVL_IsoL_v16,L1_SingleEG20,1500,1,35206.0805922,23.4707203948
190738:2493,336:336,HLT_Photon30_CaloIdVL_IsoL_v16,L1_SingleEG20,1500,1,35179.2737989,23.4528491993
190738:2493,337:337,HLT_Photon30_CaloIdVL_IsoL_v16,L1_SingleEG20,1500,1,35182.0950879,23.4547300586
190738:2493,338:338,HLT_Photon30_CaloIdVL_IsoL_v16,L1_SingleEG20,1500,1,35148.8089328,23.4325392886
190738:2493,339:339,HLT_Photon30_CaloIdVL_IsoL_v16,L1_SingleEG20,1500,1,35149.1689951,23.43277933
190738:2493,340:340,HLT_Photon30_CaloIdVL_IsoL_v16,L1_SingleEG20,1500,1,35148.2708476,23.432180565
190738:2493,341:341,HLT_Photon30_CaloIdVL_IsoL_v16,L1_SingleEG20,1500,1,35086.4319265,23.3909546177
190738:2493,342:342,HLT_Photon30_CaloIdVL_IsoL_v16,L1_SingleEG20,1500,1,35068.2005947,23.3788003965
190738:2493,343:343,HLT_Photon30_CaloIdVL_IsoL_v16,L1_SingleEG20,1500,1,35091.4295742,23.3942863828
190738:2493,344:344,HLT_Photon30_CaloIdVL_IsoL_v16,L1_SingleEG20,1500,1,35116.4052487,23.4109368325
190738:2493,345:345,HLT_Photon30_CaloIdVL_IsoL_v16,L1_SingleEG20,1500,1,35049.2932111,23.3661954741
190738:2493,346:346,HLT_Photon30_CaloIdVL_IsoL_v16,L1_SingleEG20,1500,1,35164.5628278,23.4430418852
190738:2493,347:347,HLT_Photon30_CaloIdVL_IsoL_v16,L1_SingleEG20,1500,1,35193.5688565,23.4623792376
190782:2497,55:55,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,48604.0835346,32.4027223564
190782:2497,56:56,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,52501.0483101,35.0006988734
190782:2497,57:57,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,52371.438196,34.9142921306
190782:2497,58:58,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,57058.4815382,38.0389876921
190782:2497,59:59,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,59400.4007529,39.6002671686
190782:2497,60:60,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,55337.4789095,36.8916526063
190782:2497,61:61,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,57432.9684141,38.2886456094
190782:2497,62:62,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,59507.6875846,39.6717917231
190782:2497,63:63,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,59473.4423364,39.6489615576
190782:2497,64:64,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,59383.8022734,39.5892015156
190782:2497,65:65,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,59244.8708064,39.4965805376
190782:2497,66:66,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,59355.0899272,39.5700599515
190782:2497,67:67,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,59187.8851469,39.458590098
190782:2497,68:68,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,59315.1079341,39.5434052894
190782:2497,69:69,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,59149.7144644,39.4331429763
190782:2497,70:70,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,58530.5619579,39.0203746386
190782:2497,71:71,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,59206.8456673,39.4712304448
190782:2497,72:72,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,59057.2462581,39.3714975054
190782:2497,73:73,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,59017.2800683,39.3448533789
190782:2497,74:74,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,59003.0305461,39.3353536974
190782:2497,75:75,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,58944.893608,39.2965957386
190782:2497,76:76,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,58789.0379485,39.1926919657
190782:2497,77:77,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,58851.586672,39.2343911147
190782:2497,78:78,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,57903.2854084,38.6021902722
190782:2497,79:79,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,58843.5294229,39.2290196153
190782:2497,80:80,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,52604.7295303,35.0698196869
190782:2497,81:81,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,56303.1371202,37.5354247468
190782:2497,82:82,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,58389.9164566,38.9266109711
190782:2497,83:83,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,58677.351972,39.118234648
190782:2497,84:84,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,58639.1037644,39.0927358429
190782:2497,85:85,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,58585.1203138,39.0567468759
190782:2497,86:86,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,56085.6952741,37.3904635161
190782:2497,87:87,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,58503.0079748,39.0020053165
190782:2497,88:88,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,58468.6626317,38.9791084211
190782:2497,89:89,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,58137.0052733,38.7580035155
190782:2497,90:90,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,58247.7615744,38.8318410496
190782:2497,91:91,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,58217.8364279,38.8118909519
190782:2497,92:92,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,58305.6995154,38.8704663436
190782:2497,93:93,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,58235.9004869,38.8239336579
190782:2497,94:94,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,57816.7187447,38.5444791631
190782:2497,95:95,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,58088.8343366,38.7258895577
190782:2497,96:96,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,58167.4921764,38.7783281176
190782:2497,97:97,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,58088.2609155,38.725507277
190782:2497,98:98,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,57941.136969,38.627424646
190782:2497,99:99,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,57919.9140929,38.613276062
190782:2497,100:100,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,57880.0226764,38.5866817843
190782:2497,101:101,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,57945.8372742,38.6305581828
190782:2497,102:102,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,57902.5342074,38.6016894716
190782:2497,103:103,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,57763.2329565,38.508821971
190782:2497,104:104,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,57835.5464003,38.5570309335
190782:2497,105:105,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,57760.0530988,38.5067020659
190782:2497,106:106,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,57609.7032918,38.4064688612
190782:2497,107:107,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,57675.8037381,38.4505358254
190782:2497,108:108,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,57594.9727745,38.3966485163
190782:2497,109:109,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,57434.1856998,38.2894571332
190782:2497,110:110,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,57433.3206759,38.2888804506
190782:2497,111:111,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,57502.150009,38.3347666726
190782:2497,112:112,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,57450.111937,38.3000746246
190782:2497,113:113,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,57415.7735805,38.277182387
190782:2497,114:114,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,57229.8330868,38.1532220579
190782:2497,115:115,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,57297.9931193,38.1986620795
190782:2497,116:116,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,57250.1832358,38.1667888239
190782:2497,117:117,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,57126.5686547,38.0843791031
190782:2497,118:118,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,56828.2747414,37.8855164942
190782:2497,119:119,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,57131.2283739,38.0874855826
190782:2497,120:120,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,57066.8848889,38.0445899259
190782:2497,121:121,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,56905.3165399,37.9368776933
190782:2497,122:122,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,56974.7967503,37.9831978335
190782:2497,123:123,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,56941.1328951,37.9607552634
190782:2497,124:124,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,56804.2626589,37.8695084393
190782:2497,125:125,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,56894.3399997,37.9295599998
190782:2497,126:126,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,56854.1034197,37.9027356132
190782:2497,127:127,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,56716.3489867,37.8108993244
190782:2497,128:128,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,56740.4138758,37.8269425839
190782:2497,129:129,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,56562.796301,37.7085308673
190782:2497,130:130,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,56661.705233,37.7744701553
190782:2497,131:131,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,56623.7491192,37.7491660794
190782:2497,132:132,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,56550.491557,37.7003277047
190782:2497,133:133,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,56500.4722515,37.666981501
190782:2497,134:134,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,56445.3694182,37.6302462788
190782:2497,135:135,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,56395.7407434,37.5971604956
190782:2497,136:136,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,56339.193083,37.5594620554
190782:2497,137:137,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,56087.8912015,37.3919274677
190782:2497,138:138,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,56174.2325107,37.4494883405
190782:2497,139:139,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,56256.0520576,37.5040347051
190782:2497,140:140,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,56220.447832,37.4802985547
190782:2497,141:141,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,56188.1773314,37.4587848876
190782:2497,142:142,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,50395.1991449,33.5967994299
190782:2497,143:143,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,56002.4883317,37.3349922212
190782:2497,144:144,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,56083.2481856,37.3888321237
190782:2497,145:145,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,56039.1980961,37.3594653974
190782:2497,146:146,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,56000.5461421,37.3336974281
190782:2497,147:147,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,55969.6573879,37.3131049252
190782:2497,148:148,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,55950.2131229,37.3001420819
190782:2497,149:149,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,55941.9019272,37.2946012848
190782:2497,150:150,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,55898.1159045,37.265410603
190782:2497,151:151,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,55741.7076474,37.1611384316
190782:2497,152:152,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,55711.3345979,37.1408897319
190782:2497,153:153,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,55798.2929355,37.198861957
190782:2497,154:154,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,55027.9202816,36.6852801878
190782:2497,155:155,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,54744.0781226,36.4960520817
190782:2497,156:156,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,55640.9909469,37.0939939646
190782:2497,157:157,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,55369.8865295,36.9132576863
190782:2497,158:158,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,55554.5790215,37.0363860144
190782:2497,159:159,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,55204.1896906,36.8027931271
190782:2497,160:160,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,55552.7947938,37.0351965292
190782:2497,161:161,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,55494.261955,36.9961746367
190782:2497,162:162,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,55328.2977213,36.8855318142
190782:2497,163:163,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,55402.4313353,36.9349542236
190782:2497,164:164,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,48135.6076011,32.0904050674
190782:2497,165:165,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,55204.493448,36.802995632
190782:2497,166:166,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,55293.8615667,36.8625743778
190782:2497,167:167,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,55247.2629638,36.8315086425
190782:2497,168:168,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,55105.4279699,36.7369519799
190782:2497,169:169,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,54822.5932974,36.5483955316
190782:2497,170:170,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,55181.8533929,36.7879022619
190782:2497,171:171,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,55231.6388956,36.8210925971
190782:2497,172:172,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,55204.549547,36.8030330313
190782:2497,173:173,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,55208.1520074,36.8054346716
190782:2497,174:174,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,55061.2598345,36.7075065563
190782:2497,175:175,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,55155.429962,36.7702866413
190782:2497,176:176,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,55137.3425599,36.7582283732
190782:2497,177:177,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,54958.0673867,36.6387115911
190782:2497,178:178,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,55022.7584901,36.6818389934
190782:2497,179:179,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,54969.8805068,36.6465870045
190782:2497,180:180,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,54942.2674219,36.6281782813
190782:2497,181:181,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,54913.0981782,36.6087321188
190782:2497,184:184,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,54797.6429281,36.5317619521
190782:2497,185:185,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,54771.9969886,36.5146646591
190782:2497,186:186,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,54743.9340227,36.4959560151
190782:2497,187:187,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,54705.2611231,36.470174082
190782:2497,188:188,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,54667.6702366,36.4451134911
190782:2497,189:189,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,54630.2167308,36.4201444872
190782:2497,190:190,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,54591.386535,36.39425769
190782:2497,191:191,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,54566.4349735,36.3776233157
190782:2497,192:192,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,54533.7776812,36.3558517874
190782:2497,193:193,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,54499.0065135,36.332671009
190782:2497,194:194,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,54380.2270608,36.2534847072
190782:2497,195:195,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,54468.4178151,36.3122785434
190782:2497,196:196,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,54430.6460799,36.2870973866
190782:2497,197:197,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,54391.1603747,36.2607735831
190782:2497,198:198,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,54350.1010939,36.2334007293
190782:2497,199:199,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,54324.8761623,36.2165841082
190782:2497,200:200,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,54457.5950403,36.3050633602
190782:2497,201:201,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,54426.094336,36.2840628907
190782:2497,202:202,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,54400.2536785,36.2668357857
190782:2497,203:203,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,54042.4940398,36.0283293598
190782:2497,204:204,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,54388.9384917,36.2592923278
190782:2497,205:205,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,54367.5183338,36.2450122225
190782:2497,206:206,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,54334.2294853,36.2228196569
190782:2497,207:207,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,54307.8919295,36.2052612863
190782:2497,208:208,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,54285.6951396,36.1904634264
190782:2497,209:209,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,54148.9875629,36.0993250419
190782:2497,210:210,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,54217.6229177,36.1450819452
190782:2497,211:211,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,54197.6095564,36.1317397042
190782:2497,212:212,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,54170.1221729,36.1134147819
190782:2497,213:213,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,54133.5642866,36.0890428577
190782:2497,214:214,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,54139.8701337,36.0932467558
190782:2497,215:215,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,54099.8175613,36.0665450408
190782:2497,216:216,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,53951.6130937,35.9677420624
190782:2497,217:217,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,54034.1186164,36.0227457443
190782:2497,218:218,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,54007.4190727,36.0049460485
190782:2497,219:219,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,53955.1410256,35.9700940171
190782:2497,220:220,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,53881.5519469,35.9210346313
190782:2497,221:221,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,53715.2984262,35.8101989508
190782:2497,222:222,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,53450.5027053,35.6336684702
190782:2497,223:223,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,53763.5023559,35.842334904
190782:2497,224:224,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,53730.443377,35.8202955847
190782:2497,225:225,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,53347.2614563,35.5648409708
190782:2497,226:226,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,53694.2161351,35.7961440901
190782:2497,227:227,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,53561.4252047,35.7076168031
190782:2497,228:228,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,53622.7757646,35.7485171764
190782:2497,229:229,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,53603.520226,35.7356801507
190782:2497,230:230,HLT_Photon30_CaloIdVL_IsoL_v17,L1_SingleEG20,1500,1,53562.5940488,35.7083960325
