Run:Fill,LS,HLTpath,L1bit,HLTpresc,L1presc,Recorded(/ub),Effective(/ub)
190895:2500,675:675,HLT_Photon150_v2,L1_SingleEG30,1,1,37304.1102501,37304.1102501
190895:2500,676:676,HLT_Photon150_v2,L1_SingleEG30,1,1,37285.1965242,37285.1965242
190895:2500,677:677,HLT_Photon150_v2,L1_SingleEG30,1,1,37267.7406022,37267.7406022
190895:2500,678:678,HLT_Photon150_v2,L1_SingleEG30,1,1,37254.3548926,37254.3548926
190895:2500,679:679,HLT_Photon150_v2,L1_SingleEG30,1,1,37218.2174819,37218.2174819
190895:2500,680:680,HLT_Photon150_v2,L1_SingleEG30,1,1,37186.9505707,37186.9505707
190895:2500,681:681,HLT_Photon150_v2,L1_SingleEG30,1,1,37173.0635055,37173.0635055
190895:2500,682:682,HLT_Photon150_v2,L1_SingleEG30,1,1,37148.8868197,37148.8868197
190895:2500,683:683,HLT_Photon150_v2,L1_SingleEG30,1,1,37130.1829195,37130.1829195
190895:2500,684:684,HLT_Photon150_v2,L1_SingleEG30,1,1,37120.6281283,37120.6281283
190895:2500,685:685,HLT_Photon150_v2,L1_SingleEG30,1,1,37110.9018273,37110.9018273
190895:2500,686:686,HLT_Photon150_v2,L1_SingleEG30,1,1,37092.6910719,37092.6910719
190895:2500,687:687,HLT_Photon150_v2,L1_SingleEG30,1,1,37071.0084721,37071.0084721
190895:2500,688:688,HLT_Photon150_v2,L1_SingleEG30,1,1,37048.2153787,37048.2153787
190895:2500,689:689,HLT_Photon150_v2,L1_SingleEG30,1,1,37019.6904795,37019.6904795
190895:2500,690:690,HLT_Photon150_v2,L1_SingleEG30,1,1,37000.1615518,37000.1615518
190895:2500,691:691,HLT_Photon150_v2,L1_SingleEG30,1,1,36978.7603132,36978.7603132
190895:2500,692:692,HLT_Photon150_v2,L1_SingleEG30,1,1,36955.8427735,36955.8427735
190895:2500,693:693,HLT_Photon150_v2,L1_SingleEG30,1,1,36928.7396748,36928.7396748
190895:2500,694:694,HLT_Photon150_v2,L1_SingleEG30,1,1,36916.1742542,36916.1742542
190895:2500,695:695,HLT_Photon150_v2,L1_SingleEG30,1,1,36887.7036691,36887.7036691
190895:2500,696:696,HLT_Photon150_v2,L1_SingleEG30,1,1,36490.8506571,36490.8506571
190895:2500,697:697,HLT_Photon150_v2,L1_SingleEG30,1,1,36829.9509686,36829.9509686
190895:2500,698:698,HLT_Photon150_v2,L1_SingleEG30,1,1,36799.2065703,36799.2065703
190895:2500,699:699,HLT_Photon150_v2,L1_SingleEG30,1,1,36758.2303115,36758.2303115
190895:2500,700:700,HLT_Photon150_v2,L1_SingleEG30,1,1,36746.5295763,36746.5295763
190895:2500,701:701,HLT_Photon150_v2,L1_SingleEG30,1,1,36739.4794391,36739.4794391
190895:2500,702:702,HLT_Photon150_v2,L1_SingleEG30,1,1,36722.9820091,36722.9820091
190895:2500,703:703,HLT_Photon150_v2,L1_SingleEG30,1,1,36612.6112737,36612.6112737
190895:2500,704:704,HLT_Photon150_v2,L1_SingleEG30,1,1,36622.8914607,36622.8914607
190895:2500,705:705,HLT_Photon150_v2,L1_SingleEG30,1,1,36583.7384662,36583.7384662
190895:2500,706:706,HLT_Photon150_v2,L1_SingleEG30,1,1,36800.8142427,36800.8142427
190895:2500,707:707,HLT_Photon150_v2,L1_SingleEG30,1,1,36689.0788019,36689.0788019
190895:2500,708:708,HLT_Photon150_v2,L1_SingleEG30,1,1,36719.5352551,36719.5352551
190895:2500,709:709,HLT_Photon150_v2,L1_SingleEG30,1,1,36729.700204,36729.700204
190895:2500,710:710,HLT_Photon150_v2,L1_SingleEG30,1,1,36642.9247514,36642.9247514
190895:2500,711:711,HLT_Photon150_v2,L1_SingleEG30,1,1,36674.167792,36674.167792
190895:2500,712:712,HLT_Photon150_v2,L1_SingleEG30,1,1,36635.2733586,36635.2733586
190895:2500,713:713,HLT_Photon150_v2,L1_SingleEG30,1,1,36605.7173331,36605.7173331
190895:2500,714:714,HLT_Photon150_v2,L1_SingleEG30,1,1,36587.7006295,36587.7006295
190895:2500,715:715,HLT_Photon150_v2,L1_SingleEG30,1,1,36561.8641069,36561.8641069
190895:2500,716:716,HLT_Photon150_v2,L1_SingleEG30,1,1,36544.0789483,36544.0789483
190895:2500,717:717,HLT_Photon150_v2,L1_SingleEG30,1,1,36521.0135646,36521.0135646
190895:2500,718:718,HLT_Photon150_v2,L1_SingleEG30,1,1,36501.9774722,36501.9774722
190895:2500,719:719,HLT_Photon150_v2,L1_SingleEG30,1,1,36477.9464552,36477.9464552
190895:2500,720:720,HLT_Photon150_v2,L1_SingleEG30,1,1,36464.169472,36464.169472
190895:2500,721:721,HLT_Photon150_v2,L1_SingleEG30,1,1,36208.5813529,36208.5813529
190895:2500,722:722,HLT_Photon150_v2,L1_SingleEG30,1,1,36429.7650795,36429.7650795
190895:2500,723:723,HLT_Photon150_v2,L1_SingleEG30,1,1,36434.1288239,36434.1288239
190895:2500,724:724,HLT_Photon150_v2,L1_SingleEG30,1,1,36404.9456906,36404.9456906
190895:2500,725:725,HLT_Photon150_v2,L1_SingleEG30,1,1,36378.5444266,36378.5444266
190895:2500,726:726,HLT_Photon150_v2,L1_SingleEG30,1,1,36362.6249317,36362.6249317
190895:2500,727:727,HLT_Photon150_v2,L1_SingleEG30,1,1,36342.6463639,36342.6463639
190895:2500,728:728,HLT_Photon150_v2,L1_SingleEG30,1,1,36322.1795621,36322.1795621
190895:2500,729:729,HLT_Photon150_v2,L1_SingleEG30,1,1,36303.1042518,36303.1042518
190895:2500,730:730,HLT_Photon150_v2,L1_SingleEG30,1,1,36272.1934339,36272.1934339
190895:2500,731:731,HLT_Photon150_v2,L1_SingleEG30,1,1,36255.3422127,36255.3422127
190895:2500,732:732,HLT_Photon150_v2,L1_SingleEG30,1,1,36243.2879651,36243.2879651
190895:2500,733:733,HLT_Photon150_v2,L1_SingleEG30,1,1,36234.1661715,36234.1661715
190895:2500,734:734,HLT_Photon150_v2,L1_SingleEG30,1,1,36209.3237553,36209.3237553
190895:2500,735:735,HLT_Photon150_v2,L1_SingleEG30,1,1,36183.7164205,36183.7164205
190895:2500,736:736,HLT_Photon150_v2,L1_SingleEG30,1,1,36165.910319,36165.910319
190895:2500,737:737,HLT_Photon150_v2,L1_SingleEG30,1,1,36159.9654212,36159.9654212
190895:2500,738:738,HLT_Photon150_v2,L1_SingleEG30,1,1,36135.003457,36135.003457
190895:2500,739:739,HLT_Photon150_v2,L1_SingleEG30,1,1,36124.840419,36124.840419
190895:2500,740:740,HLT_Photon150_v2,L1_SingleEG30,1,1,36114.6456987,36114.6456987
190895:2500,741:741,HLT_Photon150_v2,L1_SingleEG30,1,1,36112.1460071,36112.1460071
190895:2500,742:742,HLT_Photon150_v2,L1_SingleEG30,1,1,36083.312339,36083.312339
190895:2500,743:743,HLT_Photon150_v2,L1_SingleEG30,1,1,36050.3696974,36050.3696974
190895:2500,744:744,HLT_Photon150_v2,L1_SingleEG30,1,1,36028.5415735,36028.5415735
190895:2500,745:745,HLT_Photon150_v2,L1_SingleEG30,1,1,36022.0952079,36022.0952079
190895:2500,746:746,HLT_Photon150_v2,L1_SingleEG30,1,1,36001.3142422,36001.3142422
190895:2500,747:747,HLT_Photon150_v2,L1_SingleEG30,1,1,31428.1698968,31428.1698968
190895:2500,748:748,HLT_Photon150_v2,L1_SingleEG30,1,1,35964.224612,35964.224612
190895:2500,749:749,HLT_Photon150_v2,L1_SingleEG30,1,1,35950.495861,35950.495861
190895:2500,750:750,HLT_Photon150_v2,L1_SingleEG30,1,1,35925.348939,35925.348939
190895:2500,751:751,HLT_Photon150_v2,L1_SingleEG30,1,1,35897.8280731,35897.8280731
190895:2500,752:752,HLT_Photon150_v2,L1_SingleEG30,1,1,35898.6055113,35898.6055113
190895:2500,753:753,HLT_Photon150_v2,L1_SingleEG30,1,1,35892.9598487,35892.9598487
190895:2500,754:754,HLT_Photon150_v2,L1_SingleEG30,1,1,35888.4907942,35888.4907942
190895:2500,755:755,HLT_Photon150_v2,L1_SingleEG30,1,1,35856.0323018,35856.0323018
190895:2500,756:756,HLT_Photon150_v2,L1_SingleEG30,1,1,35840.977763,35840.977763
190895:2500,757:757,HLT_Photon150_v2,L1_SingleEG30,1,1,35818.7210592,35818.7210592
190895:2500,758:758,HLT_Photon150_v2,L1_SingleEG30,1,1,35795.2653605,35795.2653605
190895:2500,759:759,HLT_Photon150_v2,L1_SingleEG30,1,1,35787.960057,35787.960057
190895:2500,760:760,HLT_Photon150_v2,L1_SingleEG30,1,1,35773.9850705,35773.9850705
190895:2500,761:761,HLT_Photon150_v2,L1_SingleEG30,1,1,35761.0495264,35761.0495264
190895:2500,762:762,HLT_Photon150_v2,L1_SingleEG30,1,1,35518.1718409,35518.1718409
190895:2500,763:763,HLT_Photon150_v2,L1_SingleEG30,1,1,35734.2715206,35734.2715206
190895:2500,764:764,HLT_Photon150_v2,L1_SingleEG30,1,1,35718.8661428,35718.8661428
190895:2500,765:765,HLT_Photon150_v2,L1_SingleEG30,1,1,35686.8723569,35686.8723569
190895:2500,766:766,HLT_Photon150_v2,L1_SingleEG30,1,1,35673.6685341,35673.6685341
190895:2500,767:767,HLT_Photon150_v2,L1_SingleEG30,1,1,35676.2570455,35676.2570455
190895:2500,768:768,HLT_Photon150_v2,L1_SingleEG30,1,1,35595.9493889,35595.9493889
190895:2500,769:769,HLT_Photon150_v2,L1_SingleEG30,1,1,35654.5414061,35654.5414061
190895:2500,770:770,HLT_Photon150_v2,L1_SingleEG30,1,1,35619.7045066,35619.7045066
190895:2500,771:771,HLT_Photon150_v2,L1_SingleEG30,1,1,35610.6587545,35610.6587545
190895:2500,772:772,HLT_Photon150_v2,L1_SingleEG30,1,1,35604.0606211,35604.0606211
190895:2500,773:773,HLT_Photon150_v2,L1_SingleEG30,1,1,35167.4349043,35167.4349043
190895:2500,774:774,HLT_Photon150_v2,L1_SingleEG30,1,1,35482.024265,35482.024265
190895:2500,775:775,HLT_Photon150_v2,L1_SingleEG30,1,1,35520.0144943,35520.0144943
190895:2500,776:776,HLT_Photon150_v2,L1_SingleEG30,1,1,35498.7151781,35498.7151781
190895:2500,777:777,HLT_Photon150_v2,L1_SingleEG30,1,1,35479.7433885,35479.7433885
190895:2500,778:778,HLT_Photon150_v2,L1_SingleEG30,1,1,35458.0563406,35458.0563406
190895:2500,779:779,HLT_Photon150_v2,L1_SingleEG30,1,1,35213.7852681,35213.7852681
190895:2500,780:780,HLT_Photon150_v2,L1_SingleEG30,1,1,35339.0259274,35339.0259274
190895:2500,781:781,HLT_Photon150_v2,L1_SingleEG30,1,1,35387.4297093,35387.4297093
190895:2500,782:782,HLT_Photon150_v2,L1_SingleEG30,1,1,35362.0641912,35362.0641912
190895:2500,783:783,HLT_Photon150_v2,L1_SingleEG30,1,1,35338.2715292,35338.2715292
190895:2500,784:784,HLT_Photon150_v2,L1_SingleEG30,1,1,35327.2675263,35327.2675263
190895:2500,785:785,HLT_Photon150_v2,L1_SingleEG30,1,1,35297.3476722,35297.3476722
190895:2500,786:786,HLT_Photon150_v2,L1_SingleEG30,1,1,35273.2962094,35273.2962094
190895:2500,787:787,HLT_Photon150_v2,L1_SingleEG30,1,1,35244.1391522,35244.1391522
190895:2500,788:788,HLT_Photon150_v2,L1_SingleEG30,1,1,35221.0094868,35221.0094868
190895:2500,789:789,HLT_Photon150_v2,L1_SingleEG30,1,1,35195.764766,35195.764766
190895:2500,790:790,HLT_Photon150_v2,L1_SingleEG30,1,1,35173.5824391,35173.5824391
190895:2500,791:791,HLT_Photon150_v2,L1_SingleEG30,1,1,35153.6083501,35153.6083501
190895:2500,792:792,HLT_Photon150_v2,L1_SingleEG30,1,1,35131.9224425,35131.9224425
190895:2500,793:793,HLT_Photon150_v2,L1_SingleEG30,1,1,35112.4484589,35112.4484589
190895:2500,794:794,HLT_Photon150_v2,L1_SingleEG30,1,1,35084.7412642,35084.7412642
190895:2500,795:795,HLT_Photon150_v2,L1_SingleEG30,1,1,35062.2946563,35062.2946563
190895:2500,796:796,HLT_Photon150_v2,L1_SingleEG30,1,1,35042.994795,35042.994795
190895:2500,797:797,HLT_Photon150_v2,L1_SingleEG30,1,1,35011.8048824,35011.8048824
190895:2500,798:798,HLT_Photon150_v2,L1_SingleEG30,1,1,34990.1510762,34990.1510762
190895:2500,799:799,HLT_Photon150_v2,L1_SingleEG30,1,1,34971.2889074,34971.2889074
190895:2500,800:800,HLT_Photon150_v2,L1_SingleEG30,1,1,34943.8462904,34943.8462904
190895:2500,801:801,HLT_Photon150_v2,L1_SingleEG30,1,1,34931.8949691,34931.8949691
190895:2500,802:802,HLT_Photon150_v2,L1_SingleEG30,1,1,34900.3347047,34900.3347047
190895:2500,803:803,HLT_Photon150_v2,L1_SingleEG30,1,1,34888.2673983,34888.2673983
190895:2500,804:804,HLT_Photon150_v2,L1_SingleEG30,1,1,34861.9490801,34861.9490801
190895:2500,805:805,HLT_Photon150_v2,L1_SingleEG30,1,1,34749.9053832,34749.9053832
190895:2500,806:806,HLT_Photon150_v2,L1_SingleEG30,1,1,34792.0485474,34792.0485474
190895:2500,807:807,HLT_Photon150_v2,L1_SingleEG30,1,1,34774.5081182,34774.5081182
190895:2500,808:808,HLT_Photon150_v2,L1_SingleEG30,1,1,34751.7462053,34751.7462053
190895:2500,809:809,HLT_Photon150_v2,L1_SingleEG30,1,1,34726.9650891,34726.9650891
190895:2500,810:810,HLT_Photon150_v2,L1_SingleEG30,1,1,34707.1924124,34707.1924124
190895:2500,811:811,HLT_Photon150_v2,L1_SingleEG30,1,1,34679.3458022,34679.3458022
190895:2500,812:812,HLT_Photon150_v2,L1_SingleEG30,1,1,34659.9289328,34659.9289328
190895:2500,813:813,HLT_Photon150_v2,L1_SingleEG30,1,1,34632.0110892,34632.0110892
190895:2500,814:814,HLT_Photon150_v2,L1_SingleEG30,1,1,34609.290153,34609.290153
190895:2500,815:815,HLT_Photon150_v2,L1_SingleEG30,1,1,34584.8390836,34584.8390836
190895:2500,816:816,HLT_Photon150_v2,L1_SingleEG30,1,1,34563.7705686,34563.7705686
190895:2500,817:817,HLT_Photon150_v2,L1_SingleEG30,1,1,34547.300214,34547.300214
190895:2500,818:818,HLT_Photon150_v2,L1_SingleEG30,1,1,34528.9988575,34528.9988575
190895:2500,819:819,HLT_Photon150_v2,L1_SingleEG30,1,1,34511.6393163,34511.6393163
190895:2500,820:820,HLT_Photon150_v2,L1_SingleEG30,1,1,34495.5342373,34495.5342373
190895:2500,821:821,HLT_Photon150_v2,L1_SingleEG30,1,1,34476.926878,34476.926878
190895:2500,822:822,HLT_Photon150_v2,L1_SingleEG30,1,1,34468.3985289,34468.3985289
190895:2500,823:823,HLT_Photon150_v2,L1_SingleEG30,1,1,34450.1349099,34450.1349099
190895:2500,824:824,HLT_Photon150_v2,L1_SingleEG30,1,1,34427.0789635,34427.0789635
190895:2500,825:825,HLT_Photon150_v2,L1_SingleEG30,1,1,34419.5420648,34419.5420648
190895:2500,826:826,HLT_Photon150_v2,L1_SingleEG30,1,1,34454.8876785,34454.8876785
190895:2500,827:827,HLT_Photon150_v2,L1_SingleEG30,1,1,34430.6785629,34430.6785629
190895:2500,828:828,HLT_Photon150_v2,L1_SingleEG30,1,1,34381.1748911,34381.1748911
190895:2500,829:829,HLT_Photon150_v2,L1_SingleEG30,1,1,34345.4028216,34345.4028216
190895:2500,830:830,HLT_Photon150_v2,L1_SingleEG30,1,1,34326.4962761,34326.4962761
190895:2500,831:831,HLT_Photon150_v2,L1_SingleEG30,1,1,34305.2826491,34305.2826491
190895:2500,832:832,HLT_Photon150_v2,L1_SingleEG30,1,1,34212.6575836,34212.6575836
190895:2500,833:833,HLT_Photon150_v2,L1_SingleEG30,1,1,34273.999701,34273.999701
190895:2500,834:834,HLT_Photon150_v2,L1_SingleEG30,1,1,34262.5145026,34262.5145026
190895:2500,835:835,HLT_Photon150_v2,L1_SingleEG30,1,1,34180.352836,34180.352836
190895:2500,836:836,HLT_Photon150_v2,L1_SingleEG30,1,1,34231.6679332,34231.6679332
190895:2500,837:837,HLT_Photon150_v2,L1_SingleEG30,1,1,34192.0945245,34192.0945245
190895:2500,838:838,HLT_Photon150_v2,L1_SingleEG30,1,1,34188.4795622,34188.4795622
190895:2500,839:839,HLT_Photon150_v2,L1_SingleEG30,1,1,34177.2333223,34177.2333223
190895:2500,840:840,HLT_Photon150_v2,L1_SingleEG30,1,1,34172.2088322,34172.2088322
190895:2500,841:841,HLT_Photon150_v2,L1_SingleEG30,1,1,34152.5555125,34152.5555125
190895:2500,842:842,HLT_Photon150_v2,L1_SingleEG30,1,1,34135.6385258,34135.6385258
190895:2500,843:843,HLT_Photon150_v2,L1_SingleEG30,1,1,34123.2814855,34123.2814855
190895:2500,844:844,HLT_Photon150_v2,L1_SingleEG30,1,1,34105.616936,34105.616936
190895:2500,845:845,HLT_Photon150_v2,L1_SingleEG30,1,1,34078.5305356,34078.5305356
190895:2500,846:846,HLT_Photon150_v2,L1_SingleEG30,1,1,33995.5090736,33995.5090736
190895:2500,847:847,HLT_Photon150_v2,L1_SingleEG30,1,1,34036.9397498,34036.9397498
190895:2500,848:848,HLT_Photon150_v2,L1_SingleEG30,1,1,34028.8386757,34028.8386757
190895:2500,849:849,HLT_Photon150_v2,L1_SingleEG30,1,1,34017.9211112,34017.9211112
190895:2500,850:850,HLT_Photon150_v2,L1_SingleEG30,1,1,33997.292061,33997.292061
190895:2500,851:851,HLT_Photon150_v2,L1_SingleEG30,1,1,33642.6127944,33642.6127944
190895:2500,852:852,HLT_Photon150_v2,L1_SingleEG30,1,1,33951.1704218,33951.1704218
190895:2500,853:853,HLT_Photon150_v2,L1_SingleEG30,1,1,33928.3404928,33928.3404928
190895:2500,854:854,HLT_Photon150_v2,L1_SingleEG30,1,1,33921.5877614,33921.5877614
190895:2500,855:855,HLT_Photon150_v2,L1_SingleEG30,1,1,33935.3153152,33935.3153152
190895:2500,856:856,HLT_Photon150_v2,L1_SingleEG30,1,1,33862.0733863,33862.0733863
190895:2500,857:857,HLT_Photon150_v2,L1_SingleEG30,1,1,33920.9865122,33920.9865122
190895:2500,858:858,HLT_Photon150_v2,L1_SingleEG30,1,1,33697.4351788,33697.4351788
190895:2500,859:859,HLT_Photon150_v2,L1_SingleEG30,1,1,33886.4833303,33886.4833303
190895:2500,860:860,HLT_Photon150_v2,L1_SingleEG30,1,1,33851.3992028,33851.3992028
190895:2500,861:861,HLT_Photon150_v2,L1_SingleEG30,1,1,33614.1332309,33614.1332309
190895:2500,862:862,HLT_Photon150_v2,L1_SingleEG30,1,1,33936.7532728,33936.7532728
190895:2500,863:863,HLT_Photon150_v2,L1_SingleEG30,1,1,33921.1498952,33921.1498952
190895:2500,864:864,HLT_Photon150_v2,L1_SingleEG30,1,1,33838.844668,33838.844668
190895:2500,865:865,HLT_Photon150_v2,L1_SingleEG30,1,1,33892.6587798,33892.6587798
190895:2500,866:866,HLT_Photon150_v2,L1_SingleEG30,1,1,33883.5391083,33883.5391083
190895:2500,867:867,HLT_Photon150_v2,L1_SingleEG30,1,1,33873.5268967,33873.5268967
190895:2500,868:868,HLT_Photon150_v2,L1_SingleEG30,1,1,33857.0021081,33857.0021081
190895:2500,869:869,HLT_Photon150_v2,L1_SingleEG30,1,1,33848.6258181,33848.6258181
190895:2500,870:870,HLT_Photon150_v2,L1_SingleEG30,1,1,33833.6121861,33833.6121861
190895:2500,871:871,HLT_Photon150_v2,L1_SingleEG30,1,1,33820.5515545,33820.5515545
190895:2500,872:872,HLT_Photon150_v2,L1_SingleEG30,1,1,33799.711218,33799.711218
190895:2500,873:873,HLT_Photon150_v2,L1_SingleEG30,1,1,33788.6742984,33788.6742984
190895:2500,874:874,HLT_Photon150_v2,L1_SingleEG30,1,1,33769.0677511,33769.0677511
190895:2500,875:875,HLT_Photon150_v2,L1_SingleEG30,1,1,33750.299217,33750.299217
190895:2500,876:876,HLT_Photon150_v2,L1_SingleEG30,1,1,33733.357424,33733.357424
190895:2500,877:877,HLT_Photon150_v2,L1_SingleEG30,1,1,33712.0476066,33712.0476066
190895:2500,878:878,HLT_Photon150_v2,L1_SingleEG30,1,1,33689.4692385,33689.4692385
190895:2500,879:879,HLT_Photon150_v2,L1_SingleEG30,1,1,33607.9561823,33607.9561823
190895:2500,880:880,HLT_Photon150_v2,L1_SingleEG30,1,1,33662.4446022,33662.4446022
190895:2500,881:881,HLT_Photon150_v2,L1_SingleEG30,1,1,33643.1201636,33643.1201636
190895:2500,882:882,HLT_Photon150_v2,L1_SingleEG30,1,1,33624.1348439,33624.1348439
190895:2500,883:883,HLT_Photon150_v2,L1_SingleEG30,1,1,33603.7072309,33603.7072309
190895:2500,884:884,HLT_Photon150_v2,L1_SingleEG30,1,1,33585.4354564,33585.4354564
190895:2500,885:885,HLT_Photon150_v2,L1_SingleEG30,1,1,33571.5090454,33571.5090454
190895:2500,886:886,HLT_Photon150_v2,L1_SingleEG30,1,1,33561.5686513,33561.5686513
190895:2500,887:887,HLT_Photon150_v2,L1_SingleEG30,1,1,33545.799383,33545.799383
190895:2500,888:888,HLT_Photon150_v2,L1_SingleEG30,1,1,33537.8427193,33537.8427193
190895:2500,889:889,HLT_Photon150_v2,L1_SingleEG30,1,1,33516.9020927,33516.9020927
190895:2500,890:890,HLT_Photon150_v2,L1_SingleEG30,1,1,33274.1572907,33274.1572907
190895:2500,891:891,HLT_Photon150_v2,L1_SingleEG30,1,1,33475.3384464,33475.3384464
190895:2500,892:892,HLT_Photon150_v2,L1_SingleEG30,1,1,33473.0755314,33473.0755314
190895:2500,893:893,HLT_Photon150_v2,L1_SingleEG30,1,1,33457.0529488,33457.0529488
190895:2500,894:894,HLT_Photon150_v2,L1_SingleEG30,1,1,33439.8873964,33439.8873964
190895:2500,895:895,HLT_Photon150_v2,L1_SingleEG30,1,1,33429.7184978,33429.7184978
190895:2500,896:896,HLT_Photon150_v2,L1_SingleEG30,1,1,33417.7299969,33417.7299969
190895:2500,897:897,HLT_Photon150_v2,L1_SingleEG30,1,1,33400.3625327,33400.3625327
190895:2500,898:898,HLT_Photon150_v2,L1_SingleEG30,1,1,33386.9967895,33386.9967895
190895:2500,899:899,HLT_Photon150_v2,L1_SingleEG30,1,1,33376.6822451,33376.6822451
190895:2500,900:900,HLT_Photon150_v2,L1_SingleEG30,1,1,33350.8807224,33350.8807224
190895:2500,901:901,HLT_Photon150_v2,L1_SingleEG30,1,1,33328.5486953,33328.5486953
190895:2500,902:902,HLT_Photon150_v2,L1_SingleEG30,1,1,33313.3993174,33313.3993174
190895:2500,903:903,HLT_Photon150_v2,L1_SingleEG30,1,1,33297.8964445,33297.8964445
190895:2500,904:904,HLT_Photon150_v2,L1_SingleEG30,1,1,33284.2867205,33284.2867205
190895:2500,905:905,HLT_Photon150_v2,L1_SingleEG30,1,1,33265.271932,33265.271932
190895:2500,906:906,HLT_Photon150_v2,L1_SingleEG30,1,1,33240.4878006,33240.4878006
190895:2500,907:907,HLT_Photon150_v2,L1_SingleEG30,1,1,33214.5643525,33214.5643525
190895:2500,908:908,HLT_Photon150_v2,L1_SingleEG30,1,1,33190.9529908,33190.9529908
190895:2500,909:909,HLT_Photon150_v2,L1_SingleEG30,1,1,33175.4161863,33175.4161863
190895:2500,910:910,HLT_Photon150_v2,L1_SingleEG30,1,1,33176.3271718,33176.3271718
190895:2500,911:911,HLT_Photon150_v2,L1_SingleEG30,1,1,33108.5419448,33108.5419448
190895:2500,912:912,HLT_Photon150_v2,L1_SingleEG30,1,1,33161.1419773,33161.1419773
190895:2500,913:913,HLT_Photon150_v2,L1_SingleEG30,1,1,33074.65941,33074.65941
190895:2500,914:914,HLT_Photon150_v2,L1_SingleEG30,1,1,33063.0269218,33063.0269218
190895:2500,915:915,HLT_Photon150_v2,L1_SingleEG30,1,1,33053.6408746,33053.6408746
190895:2500,916:916,HLT_Photon150_v2,L1_SingleEG30,1,1,33114.0650178,33114.0650178
190895:2500,917:917,HLT_Photon150_v2,L1_SingleEG30,1,1,33115.3580674,33115.3580674
190895:2500,918:918,HLT_Photon150_v2,L1_SingleEG30,1,1,33117.5293937,33117.5293937
190895:2500,919:919,HLT_Photon150_v2,L1_SingleEG30,1,1,33103.0799797,33103.0799797
190895:2500,920:920,HLT_Photon150_v2,L1_SingleEG30,1,1,33091.6911384,33091.6911384
190895:2500,921:921,HLT_Photon150_v2,L1_SingleEG30,1,1,33087.1780189,33087.1780189
190895:2500,922:922,HLT_Photon150_v2,L1_SingleEG30,1,1,33086.9871468,33086.9871468
190895:2500,923:923,HLT_Photon150_v2,L1_SingleEG30,1,1,33059.2111931,33059.2111931
190895:2500,924:924,HLT_Photon150_v2,L1_SingleEG30,1,1,33026.7745881,33026.7745881
190895:2500,925:925,HLT_Photon150_v2,L1_SingleEG30,1,1,32997.3760695,32997.3760695
190895:2500,926:926,HLT_Photon150_v2,L1_SingleEG30,1,1,32965.4839676,32965.4839676
190895:2500,927:927,HLT_Photon150_v2,L1_SingleEG30,1,1,32954.6518568,32954.6518568
190895:2500,928:928,HLT_Photon150_v2,L1_SingleEG30,1,1,32608.2310833,32608.2310833
190895:2500,929:929,HLT_Photon150_v2,L1_SingleEG30,1,1,32913.2198934,32913.2198934
190895:2500,930:930,HLT_Photon150_v2,L1_SingleEG30,1,1,32915.392387,32915.392387
190895:2500,931:931,HLT_Photon150_v2,L1_SingleEG30,1,1,32906.5463886,32906.5463886
190895:2500,932:932,HLT_Photon150_v2,L1_SingleEG30,1,1,32921.9007661,32921.9007661
190895:2500,933:933,HLT_Photon150_v2,L1_SingleEG30,1,1,32905.6523645,32905.6523645
190895:2500,934:934,HLT_Photon150_v2,L1_SingleEG30,1,1,32919.3531727,32919.3531727
190895:2500,935:935,HLT_Photon150_v2,L1_SingleEG30,1,1,32900.3848316,32900.3848316
190895:2500,936:936,HLT_Photon150_v2,L1_SingleEG30,1,1,32915.6520733,32915.6520733
190895:2500,937:937,HLT_Photon150_v2,L1_SingleEG30,1,1,32914.0139921,32914.0139921
190895:2500,938:938,HLT_Photon150_v2,L1_SingleEG30,1,1,32910.1744797,32910.1744797
190895:2500,939:939,HLT_Photon150_v2,L1_SingleEG30,1,1,32899.2669696,32899.2669696
190895:2500,940:940,HLT_Photon150_v2,L1_SingleEG30,1,1,32668.4592302,32668.4592302
190895:2500,941:941,HLT_Photon150_v2,L1_SingleEG30,1,1,32866.354049,32866.354049
190895:2500,942:942,HLT_Photon150_v2,L1_SingleEG30,1,1,32853.3212193,32853.3212193
190895:2500,943:943,HLT_Photon150_v2,L1_SingleEG30,1,1,32636.8650575,32636.8650575
190895:2500,944:944,HLT_Photon150_v2,L1_SingleEG30,1,1,32830.8983737,32830.8983737
190895:2500,945:945,HLT_Photon150_v2,L1_SingleEG30,1,1,23681.3218845,23681.3218845
190895:2500,946:946,HLT_Photon150_v2,L1_SingleEG30,1,1,0.0,0.0
190895:2500,947:947,HLT_Photon150_v2,L1_SingleEG30,1,1,0.0,0.0
190895:2500,948:948,HLT_Photon150_v2,L1_SingleEG30,1,1,0.0,0.0
190906:2501,73:73,HLT_Photon150_v2,L1_SingleEG30,1,1,51839.1989033,51839.1989033
190906:2501,74:74,HLT_Photon150_v2,L1_SingleEG30,1,1,53827.4484636,53827.4484636
190906:2501,75:75,HLT_Photon150_v2,L1_SingleEG30,1,1,53833.2989141,53833.2989141
190906:2501,76:76,HLT_Photon150_v2,L1_SingleEG30,1,1,53671.3055333,53671.3055333
190906:2501,77:77,HLT_Photon150_v2,L1_SingleEG30,1,1,53614.8158365,53614.8158365
190906:2501,78:78,HLT_Photon150_v2,L1_SingleEG30,1,1,53162.4239746,53162.4239746
