Run:Fill,LS,HLTpath,L1bit,HLTpresc,L1presc,Recorded(/ub),Effective(/ub)
190895:2500,677:677,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,37267.7406022,186.338703011
190895:2500,678:678,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,37254.3548926,186.271774463
190895:2500,679:679,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,37218.2174819,186.09108741
190895:2500,680:680,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,37186.9505707,185.934752854
190895:2500,681:681,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,37173.0635055,185.865317527
190895:2500,682:682,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,37148.8868197,185.744434099
190895:2500,683:683,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,37130.1829195,185.650914597
190895:2500,684:684,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,37120.6281283,185.603140641
190895:2500,685:685,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,37110.9018273,185.554509137
190895:2500,686:686,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,37092.6910719,185.463455359
190895:2500,687:687,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,37071.0084721,185.35504236
190895:2500,688:688,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,37048.2153787,185.241076893
190895:2500,689:689,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,37019.6904795,185.098452397
190895:2500,690:690,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,37000.1615518,185.000807759
190895:2500,691:691,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,36978.7603132,184.893801566
190895:2500,692:692,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,36955.8427735,184.779213867
190895:2500,693:693,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,36928.7396748,184.643698374
190895:2500,694:694,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,36916.1742542,184.580871271
190895:2500,695:695,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,36887.7036691,184.438518345
190895:2500,696:696,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,36490.8506571,182.454253285
190895:2500,697:697,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,36829.9509686,184.149754843
190895:2500,698:698,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,36799.2065703,183.996032852
190895:2500,699:699,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,36758.2303115,183.791151557
190895:2500,700:700,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,36746.5295763,183.732647882
190895:2500,701:701,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,36739.4794391,183.697397196
190895:2500,702:702,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,36722.9820091,183.614910045
190895:2500,703:703,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,36612.6112737,183.063056369
190895:2500,704:704,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,36622.8914607,183.114457303
190895:2500,705:705,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,36583.7384662,182.918692331
190895:2500,706:706,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,36800.8142427,184.004071214
190895:2500,707:707,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,36689.0788019,183.445394009
190895:2500,708:708,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,36719.5352551,183.597676276
190895:2500,709:709,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,36729.700204,183.64850102
190895:2500,710:710,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,36642.9247514,183.214623757
190895:2500,711:711,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,36674.167792,183.37083896
190895:2500,712:712,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,36635.2733586,183.176366793
190895:2500,713:713,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,36605.7173331,183.028586665
190895:2500,714:714,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,36587.7006295,182.938503148
190895:2500,715:715,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,36561.8641069,182.809320534
190895:2500,716:716,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,36544.0789483,182.720394742
190895:2500,717:717,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,36521.0135646,182.605067823
190895:2500,718:718,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,36501.9774722,182.509887361
190895:2500,719:719,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,36477.9464552,182.389732276
190895:2500,720:720,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,36464.169472,182.32084736
190895:2500,721:721,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,36208.5813529,181.042906765
190895:2500,722:722,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,36429.7650795,182.148825398
190895:2500,723:723,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,36434.1288239,182.17064412
190895:2500,724:724,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,36404.9456906,182.024728453
190895:2500,725:725,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,36378.5444266,181.892722133
190895:2500,726:726,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,36362.6249317,181.813124659
190895:2500,727:727,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,36342.6463639,181.713231819
190895:2500,728:728,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,36322.1795621,181.610897811
190895:2500,729:729,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,36303.1042518,181.515521259
190895:2500,730:730,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,36272.1934339,181.36096717
190895:2500,731:731,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,36255.3422127,181.276711064
190895:2500,732:732,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,36243.2879651,181.216439826
190895:2500,733:733,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,36234.1661715,181.170830858
190895:2500,734:734,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,36209.3237553,181.046618776
190895:2500,735:735,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,36183.7164205,180.918582103
190895:2500,736:736,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,36165.910319,180.829551595
190895:2500,737:737,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,36159.9654212,180.799827106
190895:2500,738:738,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,36135.003457,180.675017285
190895:2500,739:739,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,36124.840419,180.624202095
190895:2500,740:740,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,36114.6456987,180.573228494
190895:2500,741:741,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,36112.1460071,180.560730035
190895:2500,742:742,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,36083.312339,180.416561695
190895:2500,743:743,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,36050.3696974,180.251848487
190895:2500,744:744,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,36028.5415735,180.142707867
190895:2500,745:745,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,36022.0952079,180.11047604
190895:2500,746:746,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,36001.3142422,180.006571211
190895:2500,747:747,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,31428.1698968,157.140849484
190895:2500,748:748,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,35964.224612,179.82112306
190895:2500,749:749,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,35950.495861,179.752479305
190895:2500,750:750,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,35925.348939,179.626744695
190895:2500,751:751,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,35897.8280731,179.489140366
190895:2500,752:752,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,35898.6055113,179.493027557
190895:2500,753:753,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,35892.9598487,179.464799243
190895:2500,754:754,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,35888.4907942,179.442453971
190895:2500,755:755,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,35856.0323018,179.280161509
190895:2500,756:756,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,35840.977763,179.204888815
190895:2500,757:757,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,35818.7210592,179.093605296
190895:2500,758:758,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,35795.2653605,178.976326803
190895:2500,759:759,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,35787.960057,178.939800285
190895:2500,760:760,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,35773.9850705,178.869925353
190895:2500,761:761,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,35761.0495264,178.805247632
190895:2500,762:762,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,35518.1718409,177.590859204
190895:2500,763:763,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,35734.2715206,178.671357603
190895:2500,764:764,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,35718.8661428,178.594330714
190895:2500,765:765,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,35686.8723569,178.434361784
190895:2500,766:766,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,35673.6685341,178.36834267
190895:2500,767:767,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,35676.2570455,178.381285228
190895:2500,768:768,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,35595.9493889,177.979746945
190895:2500,769:769,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,35654.5414061,178.272707031
190895:2500,770:770,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,35619.7045066,178.098522533
190895:2500,771:771,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,35610.6587545,178.053293772
190895:2500,772:772,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,35604.0606211,178.020303106
190895:2500,773:773,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,35167.4349043,175.837174522
190895:2500,774:774,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,35482.024265,177.410121325
190895:2500,775:775,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,35520.0144943,177.600072471
190895:2500,776:776,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,35498.7151781,177.493575891
190895:2500,777:777,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,35479.7433885,177.398716943
190895:2500,778:778,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,35458.0563406,177.290281703
190895:2500,779:779,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,35213.7852681,176.068926341
190895:2500,780:780,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,35339.0259274,176.695129637
190895:2500,781:781,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,35387.4297093,176.937148547
190895:2500,782:782,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,35362.0641912,176.810320956
190895:2500,783:783,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,35338.2715292,176.691357646
190895:2500,784:784,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,35327.2675263,176.636337631
190895:2500,785:785,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,35297.3476722,176.486738361
190895:2500,786:786,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,35273.2962094,176.366481047
190895:2500,787:787,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,35244.1391522,176.220695761
190895:2500,788:788,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,35221.0094868,176.105047434
190895:2500,789:789,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,35195.764766,175.97882383
190895:2500,790:790,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,35173.5824391,175.867912196
190895:2500,791:791,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,35153.6083501,175.768041751
190895:2500,792:792,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,35131.9224425,175.659612212
190895:2500,793:793,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,35112.4484589,175.562242295
190895:2500,794:794,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,35084.7412642,175.423706321
190895:2500,795:795,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,35062.2946563,175.311473282
190895:2500,796:796,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,35042.994795,175.214973975
190895:2500,797:797,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,35011.8048824,175.059024412
190895:2500,798:798,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,34990.1510762,174.950755381
190895:2500,799:799,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,34971.2889074,174.856444537
190895:2500,800:800,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,34943.8462904,174.719231452
190895:2500,801:801,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,34931.8949691,174.659474845
190895:2500,802:802,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,34900.3347047,174.501673523
190895:2500,803:803,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,34888.2673983,174.441336992
190895:2500,804:804,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,34861.9490801,174.3097454
190895:2500,805:805,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,34749.9053832,173.749526916
190895:2500,806:806,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,34792.0485474,173.960242737
190895:2500,807:807,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,34774.5081182,173.872540591
190895:2500,808:808,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,34751.7462053,173.758731026
190895:2500,809:809,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,34726.9650891,173.634825446
190895:2500,810:810,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,34707.1924124,173.535962062
190895:2500,811:811,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,34679.3458022,173.396729011
190895:2500,812:812,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,34659.9289328,173.299644664
190895:2500,813:813,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,34632.0110892,173.160055446
190895:2500,814:814,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,34609.290153,173.046450765
190895:2500,815:815,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,34584.8390836,172.924195418
190895:2500,816:816,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,34563.7705686,172.818852843
190895:2500,817:817,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,34547.300214,172.73650107
190895:2500,818:818,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,34528.9988575,172.644994288
190895:2500,819:819,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,34511.6393163,172.558196581
190895:2500,820:820,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,34495.5342373,172.477671186
190895:2500,821:821,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,34476.926878,172.38463439
190895:2500,822:822,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,34468.3985289,172.341992644
190895:2500,823:823,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,34450.1349099,172.250674549
190895:2500,824:824,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,34427.0789635,172.135394818
190895:2500,825:825,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,34419.5420648,172.097710324
190895:2500,826:826,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,34454.8876785,172.274438393
190895:2500,827:827,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,34430.6785629,172.153392814
190895:2500,828:828,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,34381.1748911,171.905874455
190895:2500,829:829,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,34345.4028216,171.727014108
190895:2500,830:830,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,34326.4962761,171.63248138
190895:2500,831:831,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,34305.2826491,171.526413245
190895:2500,832:832,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,34212.6575836,171.063287918
190895:2500,833:833,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,34273.999701,171.369998505
190895:2500,834:834,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,34262.5145026,171.312572513
190895:2500,835:835,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,34180.352836,170.90176418
190895:2500,836:836,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,34231.6679332,171.158339666
190895:2500,837:837,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,34192.0945245,170.960472623
190895:2500,838:838,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,34188.4795622,170.942397811
190895:2500,839:839,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,34177.2333223,170.886166612
190895:2500,840:840,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,34172.2088322,170.861044161
190895:2500,841:841,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,34152.5555125,170.762777562
190895:2500,842:842,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,34135.6385258,170.678192629
190895:2500,843:843,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,34123.2814855,170.616407427
190895:2500,844:844,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,34105.616936,170.52808468
190895:2500,845:845,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,34078.5305356,170.392652678
190895:2500,846:846,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,33995.5090736,169.977545368
190895:2500,847:847,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,34036.9397498,170.184698749
190895:2500,848:848,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,34028.8386757,170.144193379
190895:2500,849:849,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,34017.9211112,170.089605556
190895:2500,850:850,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,33997.292061,169.986460305
190895:2500,851:851,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,33642.6127944,168.213063972
190895:2500,852:852,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,33951.1704218,169.755852109
190895:2500,853:853,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,33928.3404928,169.641702464
190895:2500,854:854,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,33921.5877614,169.607938807
190895:2500,855:855,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,33935.3153152,169.676576576
190895:2500,856:856,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,33862.0733863,169.310366931
190895:2500,857:857,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,33920.9865122,169.604932561
190895:2500,858:858,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,33697.4351788,168.487175894
190895:2500,859:859,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,33886.4833303,169.432416652
190895:2500,860:860,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,33851.3992028,169.256996014
190895:2500,861:861,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,33614.1332309,168.070666154
190895:2500,862:862,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,33936.7532728,169.683766364
190895:2500,863:863,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,33921.1498952,169.605749476
190895:2500,864:864,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,33838.844668,169.19422334
190895:2500,865:865,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,33892.6587798,169.463293899
190895:2500,866:866,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,33883.5391083,169.417695541
190895:2500,867:867,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,33873.5268967,169.367634484
190895:2500,868:868,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,33857.0021081,169.285010541
190895:2500,869:869,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,33848.6258181,169.24312909
190895:2500,870:870,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,33833.6121861,169.16806093
190895:2500,871:871,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,33820.5515545,169.102757773
190895:2500,872:872,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,33799.711218,168.99855609
190895:2500,873:873,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,33788.6742984,168.943371492
190895:2500,874:874,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,33769.0677511,168.845338755
190895:2500,875:875,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,33750.299217,168.751496085
190895:2500,876:876,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,33733.357424,168.66678712
190895:2500,877:877,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,33712.0476066,168.560238033
190895:2500,878:878,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,33689.4692385,168.447346192
190895:2500,879:879,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,33607.9561823,168.039780912
190895:2500,880:880,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,33662.4446022,168.312223011
190895:2500,881:881,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,33643.1201636,168.215600818
190895:2500,882:882,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,33624.1348439,168.120674219
190895:2500,883:883,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,33603.7072309,168.018536155
190895:2500,884:884,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,33585.4354564,167.927177282
190895:2500,885:885,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,33571.5090454,167.857545227
190895:2500,886:886,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,33561.5686513,167.807843257
190895:2500,887:887,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,33545.799383,167.728996915
190895:2500,888:888,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,33537.8427193,167.689213596
190895:2500,889:889,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,33516.9020927,167.584510463
190895:2500,890:890,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,33274.1572907,166.370786454
190895:2500,891:891,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,33475.3384464,167.376692232
190895:2500,892:892,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,33473.0755314,167.365377657
190895:2500,893:893,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,33457.0529488,167.285264744
190895:2500,894:894,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,33439.8873964,167.199436982
190895:2500,895:895,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,33429.7184978,167.148592489
190895:2500,896:896,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,33417.7299969,167.088649984
190895:2500,897:897,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,33400.3625327,167.001812664
190895:2500,898:898,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,33386.9967895,166.934983947
190895:2500,899:899,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,33376.6822451,166.883411225
190895:2500,900:900,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,33350.8807224,166.754403612
190895:2500,901:901,HLT_Photon50_CaloIdVL_IsoL_v15,L1_SingleEG20,200,1,33328.5486953,166.642743477
