Run:Fill,LS,HLTpath,L1bit,HLTpresc,L1presc,Recorded(/ub),Effective(/ub)
190645:2486,54:54,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5598.94527172,5598.94527172
190645:2486,55:55,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5610.06619608,5610.06619608
190645:2486,56:56,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5457.25586001,5457.25586001
190645:2486,57:57,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5601.23854301,5601.23854301
190645:2486,58:58,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5597.92366239,5597.92366239
190645:2486,59:59,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5583.4072792,5583.4072792
190645:2486,60:60,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5592.38791094,5592.38791094
190645:2486,61:61,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,4889.24033561,4889.24033561
190645:2486,62:62,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,4997.95354321,4997.95354321
190645:2486,63:63,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5049.58496187,5049.58496187
190645:2486,64:64,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5472.62331649,5472.62331649
190645:2486,65:65,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5572.8100967,5572.8100967
190645:2486,66:66,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5568.92811826,5568.92811826
190645:2486,67:67,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5555.34078262,5555.34078262
190645:2486,68:68,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5564.03193599,5564.03193599
190645:2486,69:69,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5562.28046021,5562.28046021
190645:2486,70:70,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5545.07137251,5545.07137251
190645:2486,71:71,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5551.68036124,5551.68036124
190645:2486,72:72,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,4975.38335877,4975.38335877
190645:2486,73:73,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5547.16602659,5547.16602659
190645:2486,74:74,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5533.08644389,5533.08644389
190645:2486,75:75,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5517.23226247,5517.23226247
190645:2486,76:76,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5539.48558915,5539.48558915
190645:2486,77:77,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5541.64979282,5541.64979282
190645:2486,78:78,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5522.82901983,5522.82901983
190645:2486,79:79,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,4989.92456905,4989.92456905
190645:2486,80:80,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5525.65618243,5525.65618243
190645:2486,81:81,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5521.61425212,5521.61425212
190645:2486,82:82,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5520.22925172,5520.22925172
190645:2486,83:83,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5521.54698813,5521.54698813
190645:2486,84:84,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5509.46022876,5509.46022876
190645:2486,85:85,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5514.84092356,5514.84092356
190645:2486,86:86,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,4963.69751918,4963.69751918
190645:2486,87:87,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5497.76042142,5497.76042142
190645:2486,88:88,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5515.0495941,5515.0495941
190645:2486,89:89,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5066.79615255,5066.79615255
190645:2486,90:90,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5495.5675099,5495.5675099
190645:2486,91:91,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5504.40690378,5504.40690378
190645:2486,92:92,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5491.30514102,5491.30514102
190645:2486,93:93,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5498.96218568,5498.96218568
190645:2486,94:94,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5493.30748046,5493.30748046
190645:2486,95:95,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5483.16746488,5483.16746488
190645:2486,96:96,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5474.27183943,5474.27183943
190645:2486,97:97,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5476.12789686,5476.12789686
190645:2486,98:98,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5482.1212805,5482.1212805
190645:2486,99:99,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,4772.02694926,4772.02694926
190645:2486,100:100,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5478.6594213,5478.6594213
190645:2486,101:101,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5447.65387357,5447.65387357
190645:2486,102:102,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5471.20389441,5471.20389441
190645:2486,103:103,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5364.86143491,5364.86143491
190645:2486,104:104,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5466.72464518,5466.72464518
190645:2486,105:105,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5458.87250254,5458.87250254
190645:2486,106:106,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5439.79847413,5439.79847413
190645:2486,107:107,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5452.10382991,5452.10382991
190645:2486,108:108,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5452.65254081,5452.65254081
190645:2486,109:109,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5394.09309977,5394.09309977
190645:2486,110:110,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,3133.52565588,3133.52565588
190646:2486,1:1,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,4324.13612052,4324.13612052
190646:2486,2:2,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,36.0561718788,36.0561718788
190646:2486,3:3,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,65.478124623,65.478124623
190646:2486,4:4,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,1014.65152495,1014.65152495
190646:2486,5:5,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,4517.86853744,4517.86853744
190646:2486,6:6,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5421.7823251,5421.7823251
190646:2486,7:7,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5230.6138862,5230.6138862
190646:2486,8:8,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5418.31331712,5418.31331712
190646:2486,9:9,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5170.17484827,5170.17484827
190646:2486,10:10,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5408.47369617,5408.47369617
190646:2486,11:11,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5400.88219746,5400.88219746
190646:2486,12:12,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5410.68578312,5410.68578312
190646:2486,13:13,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5373.91026499,5373.91026499
190646:2486,14:14,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5389.03819522,5389.03819522
190646:2486,15:15,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5382.15034406,5382.15034406
190646:2486,16:16,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5389.71690313,5389.71690313
190646:2486,17:17,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5375.30437458,5375.30437458
190646:2486,18:18,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,4931.05038662,4931.05038662
190646:2486,19:19,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5376.51674919,5376.51674919
190646:2486,20:20,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5356.72174213,5356.72174213
190646:2486,21:21,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5356.54742818,5356.54742818
190646:2486,22:22,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5336.37312409,5336.37312409
190646:2486,23:23,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5349.12051472,5349.12051472
190646:2486,24:24,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5343.27574784,5343.27574784
190646:2486,25:25,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5261.14492316,5261.14492316
190646:2486,26:26,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5337.63591206,5337.63591206
190646:2486,27:27,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5346.00110978,5346.00110978
190646:2486,28:28,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,4813.50288255,4813.50288255
190646:2486,29:29,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,4965.60484234,4965.60484234
190646:2486,30:30,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5306.14233614,5306.14233614
190646:2486,31:31,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,4984.49544408,4984.49544408
190646:2486,32:32,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5321.9460371,5321.9460371
190646:2486,33:33,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5335.54238887,5335.54238887
190646:2486,34:34,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5315.92717138,5315.92717138
190646:2486,35:35,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5314.49707798,5314.49707798
190646:2486,36:36,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5082.49281098,5082.49281098
190646:2486,37:37,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5310.82838067,5310.82838067
190646:2486,38:38,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5321.72258263,5321.72258263
190646:2486,39:39,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5303.68002237,5303.68002237
190646:2486,40:40,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5313.02081706,5313.02081706
190646:2486,41:41,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5299.60191381,5299.60191381
190646:2486,42:42,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5307.79950463,5307.79950463
190646:2486,43:43,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5302.60006926,5302.60006926
190646:2486,44:44,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5304.457324,5304.457324
190646:2486,45:45,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5301.27953806,5301.27953806
190646:2486,46:46,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5296.04483513,5296.04483513
190646:2486,47:47,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5297.84557253,5297.84557253
190646:2486,48:48,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5293.97412284,5293.97412284
190646:2486,49:49,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5266.38717363,5266.38717363
190646:2486,50:50,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5287.70827621,5287.70827621
190646:2486,51:51,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5283.33942478,5283.33942478
190646:2486,52:52,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5279.85688457,5279.85688457
190646:2486,53:53,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5262.91558891,5262.91558891
190646:2486,54:54,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5273.55252824,5273.55252824
190646:2486,55:55,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,4594.45273947,4594.45273947
190646:2486,56:56,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5264.07579224,5264.07579224
190646:2486,57:57,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5263.20266182,5263.20266182
190646:2486,58:58,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5260.31620466,5260.31620466
190646:2486,59:59,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5258.82799279,5258.82799279
190646:2486,60:60,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,4640.56251973,4640.56251973
190646:2486,61:61,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5136.17930149,5136.17930149
190646:2486,62:62,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5063.03901495,5063.03901495
190646:2486,63:63,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5247.93197066,5247.93197066
190646:2486,64:64,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5244.49629018,5244.49629018
190646:2486,65:65,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5085.32847692,5085.32847692
190646:2486,66:66,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5234.13121237,5234.13121237
190646:2486,67:67,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5233.71880736,5233.71880736
190646:2486,68:68,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5227.605473,5227.605473
190646:2486,69:69,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5174.07336066,5174.07336066
190646:2486,70:70,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5209.52794652,5209.52794652
190646:2486,71:71,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,4973.75632659,4973.75632659
190646:2486,72:72,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5217.57084384,5217.57084384
190646:2486,73:73,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5214.39344301,5214.39344301
190646:2486,74:74,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5208.98419254,5208.98419254
190646:2486,75:75,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5200.93283133,5200.93283133
190646:2486,76:76,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5199.55754361,5199.55754361
190646:2486,77:77,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5188.67172217,5188.67172217
190646:2486,78:78,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5199.08634853,5199.08634853
190646:2486,79:79,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5184.16117496,5184.16117496
190646:2486,80:80,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,4697.45597831,4697.45597831
190646:2486,81:81,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5178.52536167,5178.52536167
190646:2486,82:82,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5185.94481085,5185.94481085
190646:2486,83:83,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5176.26729447,5176.26729447
190646:2486,84:84,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5165.48140861,5165.48140861
190646:2486,85:85,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5171.21836703,5171.21836703
190646:2486,86:86,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5160.96873462,5160.96873462
190646:2486,87:87,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5141.36023912,5141.36023912
190646:2486,88:88,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5162.96189289,5162.96189289
190646:2486,89:89,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5171.1961627,5171.1961627
190646:2486,90:90,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5165.86136837,5165.86136837
190646:2486,91:91,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5163.08597367,5163.08597367
190646:2486,92:92,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5157.78375646,5157.78375646
190646:2486,93:93,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5139.90006563,5139.90006563
190646:2486,94:94,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5150.32819169,5150.32819169
190646:2486,95:95,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5148.47262351,5148.47262351
190646:2486,96:96,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5148.31333221,5148.31333221
190646:2486,97:97,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5146.01245369,5146.01245369
190646:2486,98:98,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,4923.19271408,4923.19271408
190646:2486,99:99,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,4851.03627235,4851.03627235
190646:2486,100:100,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5122.55425045,5122.55425045
190646:2486,101:101,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5133.89625531,5133.89625531
190646:2486,102:102,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5128.30253763,5128.30253763
190646:2486,103:103,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,4124.9160226,4124.9160226
190646:2486,104:104,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5127.49491842,5127.49491842
190646:2486,105:105,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5113.48449354,5113.48449354
190646:2486,106:106,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,4844.5070498,4844.5070498
190646:2486,107:107,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5131.95875639,5131.95875639
190646:2486,108:108,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5132.60750349,5132.60750349
190646:2486,109:109,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5121.44692294,5121.44692294
190646:2486,110:110,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5128.59909629,5128.59909629
190646:2486,111:111,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,1,1,5127.46743481,5127.46743481
190659:2488,33:33,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,8,1,20064.4994351,2508.06242939
190659:2488,34:34,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,8,1,21216.6469774,2652.08087217
190659:2488,35:35,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,8,1,19288.9457255,2411.11821569
190659:2488,36:36,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,8,1,21314.1162469,2664.26453086
190659:2488,37:37,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,8,1,21236.2470466,2654.53088082
190659:2488,38:38,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,8,1,21262.2518423,2657.78148029
190659:2488,39:39,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,8,1,21162.0436851,2645.25546064
190659:2488,40:40,HLT_Photon90_CaloIdVL_IsoL_v12,L1_SingleEG20,8,1,20830.1421911,2603.76777388
